Nombre,Metodo_deteccion,Radio,Periodo_orbital,Indice_similitud_tierra,Distancia_estrella,Distancia_tierra,Radio_estrella,Ascension_recta,Declinacion
HAT-P-31 b,Transit,12.2189,5.00542,0.074304061,0.01981709693251534,347.48,1.39,18.102515,26.426662
HAT-P-32 b,Transit,22.1958,2.1500082,0.042685576,0.010551962576687116,291.51,1.37,2.0695233,46.687836
HAT-P-33 b,Transit,20.7385,3.47447,0.045526776,0.01681027392638037,400.55,1.79,7.5456145,33.835052000000005
HAT-P-34 b,Transit,15.1335,5.45265,0.06192905,0.033059352760736196,251.08,1.73,20.213024,18.104868
HAT-P-36 b,Transit,14.31517,1.3273468,0.063657576,0.0073926380368098165,296.93,1.04,12.551084,44.915352
HAT-P-37 b,Transit,13.20538,2.797436,0.070149202,0.011645321472392639,411.0,0.88,18.953072,51.269138
HAT-P-38 b,Transit,9.24825,4.640382,0.097199814,0.016078953067484664,249.0,0.92,2.3588824,32.246151
HAT-P-39 b,Transit,17.61091,3.54387,0.052887086,0.015613496932515339,642.0,1.62,7.5838835,17.830082
HAT-P-4 b,Transit,14.28154,3.056536,0.2711924,0.013613496932515338,314.0,0.97,15.332758,36.229664
HAT-P-40 b,Transit,17.0392,4.45724,0.054465893,0.016416542944785277,470.68,1.94,22.367525,45.457378000000006
HAT-P-41 b,Transit,22.9805,2.69405,0.04123942,0.015896775460122702,351.63,2.05,19.821511,4.672421
HAT-P-42 b,Transit,14.3488,4.641878,0.064427332,0.017638036809815953,447.0,1.53,9.0229599,6.09723
HAT-P-43 b,Transit,14.36001,3.332687,0.064737417,0.013588957055214724,542.0,1.1,8.5950496,10.206653
HAT-P-44 b,Transit,13.92282,4.301219,0.068902393,0.0155672018404908,363.0,0.95,14.209606,47.014687
HAT-P-44 c,Radial Velocity,12.952003,872.2,0.25420004,0.6029986196319018,363.0,0.95,14.209606,47.014687
HAT-P-45 b,Transit,15.98546,3.128992,0.057896597,0.013881675766871167,305.0,1.32,18.29155,-2.618964
HAT-P-46 b,Transit,14.39364,4.463129,0.064136187,0.017833273619631905,296.0,1.4,18.029614,-1.0290529999999998
HAT-P-49 b,Transit,17.8239,2.69155,0.051947458,0.015149951533742333,353.89,2.06,20.362761,26.692652
HAT-P-5 b,Transit,13.5641,2.78849,0.067297284,0.01204709846625767,306.01,1.12,18.293699,36.62141
HAT-P-50 b,Transit,14.43848,3.1220109,0.063072362,0.013987590797546013,497.0,1.7,7.8708945,12.13941
HAT-P-51 b,Transit,14.49453,4.2180278,0.065484818,0.0156667009202454,470.0,1.04,1.4043461,32.810764
HAT-P-52 b,Transit,11.31089,2.7535953,0.080637705,0.011343803680981597,385.0,0.89,2.8481121,29.022396
HAT-P-53 b,Transit,14.77478,1.9616241,0.061887128,0.009777182515337424,719.0,1.21,1.4580737,38.968147
HAT-P-54 b,Transit,10.58224,3.799847,0.096403172,0.012663411963190185,144.25,0.62,6.6598672,25.482539999999997
HAT-P-55 b,Transit,13.25022,3.5852467,0.069688392,0.014259131595092026,480.0,1.01,17.618231,25.731185999999997
HAT-P-56 b,Transit,16.9271,2.79083,0.054693141,0.013372429447852762,323.5,1.47,6.7232029,27.252293
HAT-P-57 b,Transit,19.5054,2.4653,0.04805426,0.015382669938650308,282.08,1.85,18.316229,10.597294
HAT-P-6 b,Transit,16.5908,3.85298,0.05595888,0.017910489877300616,277.5,1.62,23.651616,42.465973000000005
HAT-P-65 b,Transit,21.1869,2.6054552,0.044441259,0.01267965582822086,841.0,1.86,21.060367,11.989403999999999
HAT-P-66 b,Transit,17.8239,2.972086,0.052121025,0.01343763865030675,927.0,1.88,10.038176,53.950863000000005
HAT-P-67 b,Transit,23.37285,4.8101025,0.040601024,0.01995398773006135,320.0,2.55,17.10738,44.776981
HAT-P-69 b,Transit,18.78796,4.7869491,0.049644602,0.020107361963190185,343.9,1.93,8.7003763,3.710566
HAT-P-7 b,Transit,16.9271,2.20474,0.05439675,0.011791572699386504,344.46,2.0,19.483155,47.969513
HAT-P-70 b,Transit,20.9627,2.7443245,0.04459505,0.014536809815950921,329.0,1.86,4.9701558,9.997978999999999
HAT-P-8 b,Transit,15.694,3.07634,0.058648175,0.013748313190184049,212.84,1.57,22.869406,35.447109
HAT-P-9 b,Transit,15.61553,3.9228107,0.059388566,0.016275007668711657,480.0,1.34,7.344569,37.140652
HATS-1 b,Transit,14.59542,3.446459,0.063736251,0.013717693251533743,303.0,1.04,11.70169,-22.645163999999998
HATS-10 b,Transit,10.86249,3.312846,0.081889194,0.015504977607361964,496.0,1.1,19.620455,-21.795523
HATS-11 b,Transit,18.03689,3.619188,0.051761042,0.015552147239263805,967.34,1.54,19.293385,-21.610073
HATS-12 b,Transit,7.75732,3.142702,0.10794607,0.01352760736196319,512.41,1.17,19.280161,-18.644092999999998
HATS-13 b,Transit,13.58652,3.0440499,0.068652447,0.012648637116564417,476.0,0.89,21.130765,-25.903345
HATS-14 b,Transit,11.64719,2.7667641,0.078135431,0.011820438036809816,513.0,0.93,20.881033,-24.312666
HATS-15 b,Transit,12.38705,1.7474875,0.072989217,0.008385054907975462,689.0,0.92,20.739465,-18.56249
HATS-16 b,Transit,14.573,2.686502,0.063012482,0.011484662576687118,774.0,1.24,23.903915,-29.987001
HATS-17 b,Transit,8.71017,16.254611,0.1120395,0.040139570552147244,339.0,1.09,12.812654,-46.386306999999995
HATS-18 b,Transit,14.89809,0.83784,0.061143467,0.005337423312883435,645.0,1.02,11.59716,-28.843988000000003
HATS-2 b,Transit,13.09328,1.354133,0.069296703,0.00705521472392638,360.0,0.9,11.782607,-21.437008
HATS-22 b,Transit,10.68313,4.7228124,0.09348354,0.015462210122699388,207.9,0.69,11.600649,-28.456688
HATS-23 b,Transit,20.8506,2.1605156,0.045500922,0.010487956134969325,747.0,1.2,19.091114,-49.93264799999999
HATS-24 b,Transit,15.63795,1.3484978,0.058563842,0.007300613496932516,510.0,1.12,17.926047,-60.252689
HATS-25 b,Transit,14.1246,4.2986432,0.066152413,0.016082713190184048,466.0,1.11,13.860519,-22.218826
HATS-26 b,Transit,19.6175,3.3023881,0.047717259,0.014960457668711659,907.0,2.04,9.6617914,-27.41441
HATS-27 b,Transit,16.815,4.637038,0.055153779,0.021905671472392637,840.0,1.74,12.903505,-45.412285
HATS-28 b,Transit,13.38474,3.1810781,0.06950098,0.012930308895705522,521.0,0.92,18.95998,-48.86153
HATS-29 b,Transit,14.02371,4.6058749,0.067162776,0.01700410736196319,351.0,1.07,19.006429,-53.106808
HATS-3 b,Transit,15.48101,3.547851,0.059591911,0.014877300613496933,453.0,1.4,20.830497,-23.571206999999998
HATS-30 b,Transit,13.17175,3.1743516,0.069496801,0.013417371779141105,339.0,1.06,0.37457955,-58.057449000000005
HATS-31 b,Transit,18.3844,3.37796,0.050742785,0.015060584969325153,872.0,1.87,12.780187,-23.572636
HATS-32 b,Transit,14.00129,2.8126548,0.065615001,0.013712711963190185,839.0,1.1,23.071673,-20.728062
HATS-33 b,Transit,13.7883,2.5495551,0.066718275,0.011469099386503067,255.0,1.02,19.642243,-54.669895
HATS-34 b,Transit,16.0303,2.1061607,0.058351948,0.009768294785276074,532.0,0.98,0.051632336,-61.530659
HATS-35 b,Transit,16.41144,1.8209993,0.056042637,0.010272303067484662,557.0,1.43,19.779219,-62.434391000000005
HATS-36 b,Transit,12.92513,4.175186,0.071194939,0.016042944785276073,878.65,1.1,19.431914,-22.797207
HATS-39 b,Transit,17.5997,4.5776348,0.053071691,0.01912312791411043,773.0,1.62,7.4946197,-28.062110999999998
HATS-4 b,Transit,11.4342,2.516729,0.079056788,0.01110523282208589,420.0,0.93,6.2741387,-21.453114999999997
HATS-40 b,Transit,17.7118,3.2642736,0.052248616,0.016074276073619633,1431.0,2.26,6.7047504,-28.223194
HATS-41 b,Transit,14.9093,4.193649,0.061500204,0.01917461963190184,800.0,1.71,6.9011616,-26.949612
HATS-42 b,Transit,15.694,2.292102,0.05852623,0.011612660736196321,942.0,1.48,7.2301614,-32.562668
HATS-43 b,Transit,13.2278,4.3888497,0.074074148,0.015392590490797548,341.0,0.81,5.3692116,-29.029167
HATS-44 b,Transit,11.96107,2.7439004,0.077123898,0.01162889846625767,463.0,0.85,5.6217807,-26.02739
HATS-45 b,Transit,14.41606,4.1876244,0.063800363,0.017391769325153374,818.0,1.31,6.7996199,-20.089306
HATS-46 b,Transit,10.12263,4.7423729,0.089876699,0.019035407361963193,448.0,0.85,0.44682782,-55.683887000000006
HATS-5 b,Transit,10.22352,4.763387,0.090684947,0.016628767791411043,257.0,0.87,4.481525,-20.518084
HATS-50 b,Transit,12.6673,3.8297015,0.071901711,0.017539153067484665,717.0,1.12,20.0285,-25.922417
HATS-51 b,Transit,15.8061,3.3488702,0.058675907,0.015004888343558283,478.0,1.44,6.8565006,-28.941389
HATS-52 b,Transit,15.49222,1.3666544,0.059177997,0.007894430981595093,631.0,1.05,9.339181,-30.730667
HATS-53 b,Transit,15.0214,3.8537768,0.062398556,0.015373622392638037,613.0,1.1,11.775201,-32.139946
HATS-54 b,Transit,11.96107,2.5441828,0.074852622,0.011634572699386503,769.0,1.32,13.37566,-43.311195000000005
HATS-55 b,Transit,14.02371,4.2042001,0.066013905,0.016671483435582824,623.6,1.13,7.6188947,-31.244579
HATS-56 b,Transit,18.92248,4.324799,0.04935392,0.01854015582822086,577.1,2.2,12.011009,-44.200557
HATS-57 b,Transit,12.76819,2.350621,0.071417493,0.010718924233128835,280.0,0.96,4.0632225,-18.943243
HATS-58 A b,Transit,12.27495,4.2180896,0.073001435,0.018036261963190185,492.0,1.43,12.452493,-47.021603
HATS-59 b,Transit,12.62246,5.416081,0.074463191,0.018904462883435582,654.88,1.04,11.355001,-21.611833
HATS-59 c,Radial Velocity,12.310061,1422.0,0.21076137,0.7707438650306748,654.88,1.04,11.355001,-21.611833
HATS-6 b,Transit,11.18758,3.3252725,0.1030073,0.011113496932515338,148.4,0.57,5.8764534,-18.968344000000002
HATS-60 b,Transit,12.92513,3.560829,0.070206009,0.01470514202453988,494.3,1.46,22.757602,-13.008237000000001
HATS-61 b,Transit,13.39595,7.817953,0.069729325,0.024360327300613497,694.0,1.66,4.110519,-24.650290000000002
HATS-62 b,Transit,11.82655,3.2768837,0.077345017,0.013336949386503068,516.8,0.93,20.829955,-23.696528999999998
HATS-63 b,Transit,13.53047,3.0566527,0.067949774,0.012463903067484662,634.8,1.07,4.4945705,-27.802713
HATS-64 b,Transit,18.82159,4.908897,0.049718486,0.02035831319018405,1083.0,2.11,9.6191755,-28.199562999999998
HATS-65 b,Transit,16.82621,3.105161,0.055324899,0.013820991411042946,495.0,1.31,19.529321,-25.259798999999997
HATS-66 b,Transit,15.81731,3.1414391,0.057987,0.014489737116564419,1538.0,1.84,6.7596552,-32.118297
HATS-67 b,Transit,18.88885,1.6091788,0.049224093,0.009315722392638039,982.0,1.44,12.013922,-45.863576
HATS-68 b,Transit,13.81072,3.5862202,0.065778424,0.015565294478527609,618.2,1.75,1.0003927,-57.095243
HATS-69 b,Transit,10.59345,2.2252577,0.084175795,0.011176254907975462,420.3,0.88,19.286491,-59.108317
HATS-7 b,Transit,6.31123,3.185315,0.13097739,0.012484580981595094,257.0,0.81,13.9238,-20.792305000000002
HATS-70 b,Transit,15.51464,1.8882378,0.058712969,0.011321590184049081,1307.0,1.88,7.2736337,-30.755594
HATS-8 b,Transit,9.78633,3.583893,0.089979155,0.015327916871165645,829.0,1.09,19.662784,-24.251682
HATS-9 b,Transit,13.85556,1.915291,0.065374365,0.009570552147239264,654.36,1.56,19.387341,-19.833683
HD 100655 b,Radial Velocity,13.48116,157.57001,0.075885647,0.20943374233128834,137.72,10.06,11.584377,20.441545
HD 100777 b,Radial Velocity,13.748735,383.70001,0.388026,0.33642453987730064,49.6,1.04,11.597646,-3.244303
HD 10180 c,Radial Velocity,3.6975355,5.75969,0.18831647,0.01972111901840491,39.0,1.11,1.631549,-59.488472
HD 10180 d,Radial Velocity,3.4946933,16.357,0.2060965,0.03978324233128835,39.0,1.11,1.631549,-59.488472
HD 10180 e,Radial Velocity,5.4548168,49.748,0.19939673,0.08289907975460124,39.0,1.11,1.631549,-59.488472
HD 10180 f,Radial Velocity,5.116168,122.744,0.31522181,0.15226686503067485,39.0,1.11,1.631549,-59.488472
HD 10180 g,Radial Velocity,5.1577873,604.67,0.50472076,0.4528687423312884,39.0,1.11,1.631549,-59.488472
HD 10180 h,Radial Velocity,9.5033808,2205.0,0.20102448,1.041796564417178,39.0,1.11,1.631549,-59.488472
HD 101930 b,Radial Velocity,10.632932,70.46,0.24723159,0.09258128834355829,30.05,0.86,11.725031,-57.993114
HD 102117 b,Radial Velocity,8.47229,20.8133,0.11686108,0.04634355828220859,39.62,1.23,11.747351,-57.296291
HD 102195 b,Radial Velocity,14.229711,4.11377,0.068925563,0.015337423312883437,29.36,0.82,11.761749,2.8214829999999997
HD 102272 b,Radial Velocity,12.832273,127.58,0.075020202,0.15663726993865032,350.01,10.3,11.773205,14.123986
HD 102329 b,Radial Velocity,12.552009,778.09998,0.14191937,0.5674572085889571,218.42,9.82,11.779624,3.4742930000000003
HD 102329 c,Radial Velocity,13.515325,1123.0,0.23936084,0.9774546932515338,218.42,9.82,11.779624,3.4742930000000003
HD 102365 b,Radial Velocity,4.1205931,122.1,0.45237351,0.14926012269938652,9.29,0.79105988,11.775299,-39.499645
HD 102843 b,Radial Velocity,13.145216,3090.942,0.2711924,1.2572538957055215,62.87,0.97,11.839148,-0.747547
HD 102956 b,Radial Velocity,13.791378,6.4947,0.065766402,0.024771545705521477,122.32,4.55,11.856254,57.640736
HD 103197 b,Radial Velocity,5.8252587,47.84,0.25142214,0.07668711656441718,57.24,0.88,11.881384,-49.707176000000004
HD 103720 b,Radial Velocity,14.059257,4.5557,0.072671979,0.015332564417177915,41.6,0.73,11.944774,-1.221047
HD 103774 b,Radial Velocity,13.330753,5.8881,0.068810138,0.02155935582822086,56.5,1.4139229,11.948776,-11.892091
HD 103949 b,Radial Velocity,3.3532856,120.878,0.2711924,0.13709323619631902,26.52,0.97,11.969918,-22.076113
HD 104067 b,Radial Velocity,8.1750994,55.806,0.29279435,0.07975460122699388,20.38,0.74,11.986114,-19.646219
HD 10442 b,Radial Velocity,13.528384,1032.3,0.34748821,0.6219359202453988,135.89,1.97,1.6980972,2.7043760000000003
HD 104985 b,Radial Velocity,12.542617,199.505,0.086351871,0.2925912576687117,100.86,11.0,12.087533,76.905731
HD 106252 b,Radial Velocity,12.64257,1531.0,0.24368423,0.8928441717791411,38.23,1.1,12.224864,10.041638
HD 106270 b,Radial Velocity,12.433139,1888.0,0.36070479,1.0420723312883438,94.06,2.66,12.227024,-8.486619
HD 106315 b,Transit,2.44378,9.55237,0.23765085,0.02794240245398773,109.0,1.3,12.231499,0.393484
HD 106315 c,Transit,4.34948,21.05704,0.17695376,0.048256785276073626,109.0,1.3,12.231499,0.393484
HD 10647 b,Radial Velocity,13.804159,989.2,0.3186377,0.6250517484662578,17.34,1.1,1.7081434,-52.259167
HD 106515 A b,Radial Velocity,12.462001,3630.0,0.1749498,1.6383089877300616,34.12,1.62,12.251825,-6.742673
HD 106906 b,Imaging,12.388146,11.870525,0.2711924,199.38650306748468,103.33,0.97,12.29811,-54.024474999999995
HD 10697 b,Radial Velocity,12.68839,1075.69,0.37382064,0.6600122699386504,33.15,1.79,1.7488403,20.083149
HD 107148 b,Radial Velocity,9.5951891,48.056,0.15540807,0.08261848159509202,49.49,1.0425788,12.320415,-2.6802110000000003
HD 108147 b,Radial Velocity,10.906054,10.8985,0.08785251,0.03568279141104295,38.96,0.94493462,12.429519,-63.977913
HD 108341 b,Radial Velocity,13.028326,1129.0,0.22127026,0.8351226993865032,49.4,0.79,12.458721,-70.57702599999999
HD 108863 b,Radial Velocity,13.243024,437.7,0.1642234,0.4051152760736197,165.52,5.74,12.505531,21.948244
HD 108874 b,Radial Velocity,13.555855,394.48123,0.38905139,0.32171411042944786,59.62,1.05,12.507468,22.879829
HD 108874 c,Radial Velocity,13.772717,1624.0,0.18969571,0.8389393865030675,59.62,1.05,12.507468,22.879829
HD 109246 b,Radial Velocity,13.858291,68.27,0.15003247,0.1019558282208589,67.97,1.07,12.535331,74.489548
HD 109271 b,Radial Velocity,4.3116779,7.8543,0.17149526,0.024990414110429453,55.96,1.2277065,12.559877,-10.378131999999999
HD 109271 c,Radial Velocity,5.2730951,30.93,0.17286905,0.06079907975460123,55.96,1.2277065,12.559877,-10.378131999999999
HD 109749 b,Radial Velocity,11.126015,5.239891,0.081435462,0.018865030674846628,63.2,1.22,12.621216,-39.187885
HD 110014 b,Radial Velocity,12.383705,835.477,0.099289411,0.7264984969325153,100.98,20.9,12.654102,-6.004436
HD 111232 b,Radial Velocity,12.625974,1143.0,0.21942755,0.6163803680981595,28.98,0.9,12.814376,-67.57485199999999
HD 111591 b,Radial Velocity,12.897801,1056.4,0.22260867,0.7927914110429448,114.54,8.03,12.838138,22.863407000000002
HD 111998 b,Radial Velocity,12.883796,825.9,0.39449159,0.5585334355828221,33.26,1.45,12.886434,-2.446902
HD 113337 b,Radial Velocity,13.150703,324.0,0.23088469,0.31206625766871166,36.22,1.5,13.029702,63.610226000000004
HD 113538 b,Radial Velocity,13.180399,663.2,0.13196937,0.3840957055214724,15.9,0.53,13.082633,-51.557076
HD 113538 c,Radial Velocity,13.810658,1818.0,0.082930469,0.7634355828220859,15.9,0.53,13.082633,-51.557076
HD 113996 b,Radial Velocity,12.695699,610.2,0.085149366,0.5100368098159509,116.34,25.11,13.119648,27.624741
HD 114386 b,Radial Velocity,13.687489,937.70001,0.15640779,0.5447111963190184,27.95,0.76,13.177729,-34.945217
HD 114613 b,Radial Velocity,13.115594,4000.0,0.2085639,1.809837392638037,20.29,2.14,13.200886,-36.19698
HD 114729 b,Radial Velocity,13.883649,1121.79,0.35055251,0.6360276380368098,37.85,1.47,13.212294,-30.126652
HD 114762 b,Radial Velocity,12.403738,83.9151,0.14835375,0.1168122699386503,40.23,1.2,13.205485,17.517122
HD 114783 b,Radial Velocity,13.709017,493.7,0.2711924,0.3595174539877301,20.4,0.97,13.212163,-1.73496
HD 114783 c,Radial Velocity,14.068305,4319.0,0.2711924,1.5078348773006136,20.4,0.97,13.212163,-1.73496
HD 11506 b,Radial Velocity,12.844995,1622.1,0.27251519,0.9518851840490797,51.34,1.34,1.880704,-18.493025
HD 11506 c,Radial Velocity,14.188786,223.41,0.26670987,0.24184520245398775,51.34,1.34,1.880704,-18.493025
HD 116029 b,Radial Velocity,13.564318,670.0,0.24937165,0.5061349693251533,123.68,4.89,13.344318,24.648699
HD 116029 c,Radial Velocity,13.622607,907.0,0.2600915,0.5288952453987731,123.68,4.89,13.344318,24.648699
HD 117207 b,Radial Velocity,13.375275,2621.75,0.14207211,1.1759732822085889,32.38,1.07,13.489199,-34.429005
HD 11755 b,Radial Velocity,12.758665,433.70001,0.079276747,0.3403909509202454,236.64,20.58,1.9805798,73.152382
HD 117618 b,Radial Velocity,8.5891438,25.8,0.12415447,0.05583588957055215,37.82,1.0720419,13.540432,-46.728638000000004
HD 118203 b,Radial Velocity,13.158943,6.1335,0.069057152,0.02250414110429448,92.51,2.06,13.567372,53.728531000000004
HD 119130 b,Transit,2.63435,16.9841,0.24340763,0.039909202453987734,114.29,1.09,13.691752,-8.053922
HD 11964 b,Radial Velocity,14.057264,1945.0,0.2325559,0.9701398773006136,33.57,1.6908649,1.9526685,-9.757572000000001
HD 11964 c,Radial Velocity,5.3866696,37.91,0.16911754,0.07340644171779141,33.57,1.6908649,1.9526685,-9.757572000000001
HD 11977 b,Radial Velocity,12.674831,711.0,0.13078847,0.6393865030674847,68.05,10.09,1.9155922,-66.35269899999999
HD 120084 b,Radial Velocity,12.885055,2082.0,0.29585163,1.6063006134969326,103.35,9.12,13.71089,78.064438
HD 121504 b,Radial Velocity,13.51925,63.33,0.14329122,0.10127254601226995,41.71,1.07,13.954789,-55.959957
HD 12484 b,Radial Velocity,13.120853,58.83,0.18413214,0.0913275,51.1,0.78643093,2.0407584,2.8158589999999997
HD 125595 b,Radial Velocity,2.4020004,9.6737,0.26936269,0.024539877300613498,28.22,0.74,14.356441,-39.606052
HD 125612 b,Radial Velocity,13.098082,557.04,0.37908459,0.46448052147239266,57.72,1.05,14.348199,-16.518478
HD 125612 c,Radial Velocity,4.3585296,4.15514,0.16833399,0.016092915950920245,57.72,1.05,14.348199,-16.518478
HD 125612 d,Radial Velocity,12.615191,2835.0,0.1390396,1.2539520858895707,57.72,1.05,14.348199,-16.518478
HD 12648 b,Radial Velocity,13.364981,133.60001,0.072228559,0.16577668711656443,183.15,11.02,2.316577,85.736153
HD 126525 b,Radial Velocity,10.303699,960.41,0.28389056,0.5638420858895705,37.69,0.98,14.459159,-50.066914000000004
HD 12661 b,Radial Velocity,13.239175,262.70862,0.34769401,0.2762723926380368,37.89,1.2,2.0761912,25.414305
HD 12661 c,Radial Velocity,13.411231,1708.0,0.20803241,0.8637584049079755,37.89,1.2,2.0761912,25.414305
HD 126614 b,Radial Velocity,14.229711,1244.0,0.27414614,0.7880976993865032,73.25,1.32,14.446746,-4.82222
HD 128311 b,Radial Velocity,13.42541,453.019,0.2711924,0.3477792944785276,16.52,0.76,14.600156,9.746518
HD 128311 c,Radial Velocity,12.982924,921.538,0.2711924,0.5404891104294478,16.52,0.76,14.600156,9.746518
HD 128356 b,Radial Velocity,13.837399,298.2,0.3612769,0.3102243865030675,26.03,0.85,14.618024,-24.197437
HD 129445 b,Radial Velocity,13.484857,1840.0,0.2711924,1.1075153374233129,67.57,0.97,14.767519,-67.237251
HD 130322 b,Radial Velocity,13.68223,10.70871,0.082044016,0.028386164417177916,31.91,0.85,14.792425,0.281476
HD 131496 b,Radial Velocity,13.415153,896.0,0.32227696,0.6266640490797547,132.34,4.44,14.889731,18.235401
HD 131664 b,Radial Velocity,12.090441,1951.0,0.21403415,1.1715386503067484,52.89,1.08,15.001688,-72.464661
HD 13167 b,Radial Velocity,13.060361,2613.0,0.31565956,1.4569896932515338,149.57,2.39,2.1371618,-23.30459
HD 13189 b,Radial Velocity,12.39063,471.60001,0.075684396,0.3974118098159509,504.71,38.41,2.1611588,32.316437
HD 132406 b,Radial Velocity,12.784189,974.0,0.34837343,0.6424674846625767,70.93,1.34,14.948515,53.382168
HD 132563 b,Radial Velocity,13.527184,1544.0,0.23878888,0.8231300613496932,105.47,1.09,14.972645,44.043147999999995
HD 133131 A b,Radial Velocity,13.555855,649.0,0.35604313,0.46576932515337427,47.0,1.0288728,15.059848,-26.157427000000002
HD 133131 A c,Radial Velocity,14.302258,3568.0,0.12283576,1.5426455521472395,47.0,1.0288728,15.059848,-26.157427000000002
HD 133131 B b,Radial Velocity,13.222642,5769.0,0.10201802,2.237486963190184,47.0,0.99481282,15.059947,-26.159006
HD 134060 b,Radial Velocity,3.1564286,3.2696,0.20514572,0.014998619631901841,24.2,1.0524783,15.179096,-60.577679
HD 134060 c,Radial Velocity,5.9087129,1291.5646,0.32473332,0.7384283435582824,24.2,1.0524783,15.179096,-60.577679
